t,i,v_spm,v_ecm,soc
2826.0,0.9788,3.72253,3.71904,0.48070
2827.0,1.0269,3.72199,3.71853,0.48065
2828.0,1.0649,3.72154,3.71811,0.48059
2829.0,1.0362,3.72176,3.71833,0.48053
2830.0,1.0278,3.72178,3.71836,0.48047
2831.0,0.9751,3.72226,3.71881,0.48042
2832.0,1.0564,3.72140,3.71799,0.48036
2833.0,0.9792,3.72211,3.71868,0.48030
2834.0,0.9678,3.72217,3.71874,0.48025
2835.0,0.9850,3.72196,3.71854,0.48019
2836.0,1.0624,3.72114,3.71775,0.48014
2837.0,0.9827,3.72186,3.71846,0.48008
2838.0,1.0102,3.72154,3.71815,0.48002
2839.0,0.9887,3.72170,3.71831,0.47997
2840.0,0.9790,3.72176,3.71837,0.47991
2841.0,0.9535,3.72197,3.71857,0.47986
2842.0,0.8930,3.72255,3.71912,0.47981
2843.0,0.8977,3.72248,3.71905,0.47976
2844.0,0.9832,3.72159,3.71820,0.47971
2845.0,0.9968,3.72140,3.71803,0.47965
2846.0,0.9667,3.72165,3.71827,0.47960
2847.0,0.9834,3.72143,3.71807,0.47954
2848.0,0.9321,3.72189,3.71852,0.47949
2849.0,0.9759,3.72141,3.71806,0.47944
2850.0,0.9582,3.72153,3.71819,0.47938
2851.0,0.9911,3.72117,3.71784,0.47933
2852.0,0.9519,3.72150,3.71817,0.47928
2853.0,0.8633,3.72235,3.71898,0.47922
2854.0,0.9920,3.72105,3.71772,0.47917
2855.0,0.9171,3.72175,3.71840,0.47912
2856.0,0.9487,3.72139,3.71806,0.47907
2857.0,1.0013,3.72082,3.71752,0.47901
2858.0,1.0179,3.72059,3.71731,0.47896
2859.0,0.9910,3.72079,3.71751,0.47890
2860.0,0.9803,3.72084,3.71757,0.47885
2861.0,1.0559,3.72004,3.71680,0.47879
2862.0,1.0261,3.72026,3.71703,0.47873
2863.0,1.0016,3.72045,3.71721,0.47868
2864.0,1.0090,3.72034,3.71710,0.47862
2865.0,1.0424,3.71995,3.71673,0.47856
2866.0,0.9643,3.72067,3.71743,0.47851
2867.0,1.0154,3.72012,3.71690,0.47845
2868.0,1.0464,3.71976,3.71655,0.47840
2869.0,1.0095,3.72006,3.71685,0.47834
2870.0,1.0020,3.72008,3.71688,0.47828
2871.0,1.0039,3.72002,3.71682,0.47823
2872.0,1.0285,3.71972,3.71653,0.47817
2873.0,1.0482,3.71947,3.71630,0.47811
2874.0,0.9926,3.71996,3.71678,0.47806
2875.0,1.0090,3.71976,3.71658,0.47800
2876.0,1.0630,3.71917,3.71602,0.47795
2877.0,0.9923,3.71981,3.71664,0.47789
2878.0,1.0283,3.71941,3.71626,0.47783
2879.0,1.0297,3.71934,3.71619,0.47777
2880.0,1.0545,3.71904,3.71591,0.47772
2881.0,1.0065,3.71945,3.71631,0.47766
2882.0,1.0513,3.71896,3.71584,0.47760
2883.0,0.9986,3.71943,3.71629,0.47755
2884.0,1.0022,3.71934,3.71621,0.47749
2885.0,0.9877,3.71944,3.71631,0.47743
2886.0,0.9971,3.71930,3.71618,0.47738
2887.0,0.9701,3.71952,3.71639,0.47732
2888.0,1.0451,3.71873,3.71564,0.47727
2889.0,1.0339,3.71878,3.71569,0.47721
2890.0,0.9734,3.71933,3.71623,0.47715
2891.0,0.9541,3.71949,3.71638,0.47710
2892.0,1.0244,3.71875,3.71567,0.47705
2893.0,0.9999,3.71894,3.71585,0.47699
2894.0,1.0483,3.71841,3.71535,0.47693
2895.0,1.0055,3.71878,3.71571,0.47687
2896.0,1.0586,3.71820,3.71515,0.47682
2897.0,1.0399,3.71832,3.71528,0.47676
2898.0,1.0500,3.71817,3.71513,0.47670
2899.0,1.0714,3.71788,3.71487,0.47664
2900.0,3.0414,3.69844,3.69607,0.47658
2901.0,2.9514,3.69865,3.69649,0.47641
2902.0,3.3019,3.69465,3.69275,0.47624
2903.0,3.3184,3.69389,3.69214,0.47606
2904.0,3.2515,3.69404,3.69237,0.47588
2905.0,3.5005,3.69111,3.68958,0.47569
2906.0,3.0978,3.69462,3.69303,0.47551
2907.0,3.0369,3.69490,3.69329,0.47534
2908.0,2.9957,3.69497,3.69336,0.47517
2909.0,3.3008,3.69164,3.69013,0.47500
2910.0,3.7904,3.68641,3.68508,0.47480
2911.0,3.5731,3.68813,3.68679,0.47461
2912.0,3.8231,3.68525,3.68402,0.47440
2913.0,3.1266,3.69166,3.69029,0.47420
2914.0,3.1539,3.69120,3.68980,0.47404
2915.0,2.9492,3.69298,3.69151,0.47387
2916.0,3.1128,3.69109,3.68968,0.47369
2917.0,3.3595,3.68845,3.68710,0.47352
2918.0,3.7527,3.68427,3.68306,0.47333
2919.0,3.5546,3.68585,3.68464,0.47313
2920.0,3.7578,3.68347,3.68237,0.47293
2921.0,3.6915,3.68375,3.68268,0.47272
2922.0,3.2107,3.68817,3.68699,0.47253
2923.0,3.1753,3.68829,3.68711,0.47235
2924.0,3.2811,3.68703,3.68587,0.47217
2925.0,3.1254,3.68832,3.68714,0.47199
2926.0,2.9430,3.68995,3.68872,0.47182
2927.0,2.8287,3.69091,3.68965,0.47166
2928.0,2.9705,3.68939,3.68816,0.47150
2929.0,3.0789,3.68813,3.68696,0.47133
2930.0,3.0878,3.68777,3.68666,0.47115
2931.0,3.0799,3.68768,3.68658,0.47098
2932.0,2.6808,3.69138,3.69021,0.47081
2933.0,3.0782,3.68736,3.68629,0.47065
2934.0,2.9967,3.68794,3.68689,0.47048
2935.0,2.8103,3.68965,3.68856,0.47033
2936.0,2.8431,3.68916,3.68810,0.47017
2937.0,2.9739,3.68766,3.68668,0.47000
2938.0,2.8452,3.68877,3.68777,0.46984
2939.0,2.6368,3.69064,3.68962,0.46967
2940.0,2.7792,3.68912,3.68815,0.46952
2941.0,2.8870,3.68792,3.68700,0.46937
2942.0,3.2624,3.68404,3.68326,0.46920
2943.0,3.2008,3.68436,3.68363,0.46901
2944.0,3.0511,3.68560,3.68487,0.46884
2945.0,2.9036,3.68691,3.68615,0.46868
2946.0,3.1622,3.68422,3.68354,0.46852
2947.0,2.9454,3.68613,3.68544,0.46835
2948.0,3.1578,3.68388,3.68327,0.46818
2949.0,3.0269,3.68496,3.68435,0.46801
2950.0,2.8906,3.68611,3.68548,0.46784
2951.0,3.1561,3.68338,3.68283,0.46769
2952.0,3.0690,3.68403,3.68349,0.46752
2953.0,2.7931,3.68658,3.68598,0.46735
2954.0,2.8371,3.68604,3.68546,0.46720
2955.0,2.9720,3.68455,3.68403,0.46704
2956.0,3.0318,3.68380,3.68332,0.46688
2957.0,3.0913,3.68306,3.68262,0.46671
2958.0,3.0158,3.68355,3.68314,0.46653
2959.0,3.0802,3.68277,3.68238,0.46637
2960.0,3.8716,3.67488,3.67469,0.46620
2961.0,3.5636,3.67751,3.67734,0.46600
2962.0,3.5289,3.67753,3.67741,0.46580
2963.0,3.2614,3.67972,3.67962,0.46557
2964.0,3.4225,3.67797,3.67789,0.46539
2965.0,2.9926,3.68199,3.68181,0.46521
2966.0,3.1034,3.68077,3.68060,0.46503
2967.0,3.0210,3.68149,3.68128,0.46487
2968.0,3.1889,3.67966,3.67951,0.46470
2969.0,3.5641,3.67581,3.67576,0.46451
2970.0,3.3748,3.67738,3.67733,0.46432
2971.0,3.2969,3.67794,3.67789,0.46414
2972.0,2.9776,3.68091,3.68078,0.46396
2973.0,2.6274,3.68423,3.68401,0.46380
2974.0,2.9733,3.68074,3.68060,0.46364
2975.0,3.2991,3.67739,3.67735,0.46346
2976.0,3.0014,3.68013,3.68003,0.46329
2977.0,2.8060,3.68195,3.68180,0.46313
2978.0,3.0188,3.67974,3.67965,0.46297
2979.0,3.2204,3.67759,3.67757,0.46279
2980.0,3.2271,3.67735,3.67735,0.46262
2981.0,3.0758,3.67861,3.67861,0.46244
2982.0,3.1661,3.67758,3.67761,0.46227
2983.0,3.0404,3.67869,3.67869,0.46211
2984.0,3.0159,3.67876,3.67877,0.46194
2985.0,3.1396,3.67739,3.67744,0.46176
2986.0,3.6414,3.67228,3.67246,0.46158
2987.0,3.9075,3.66935,3.66966,0.46137
2988.0,3.4157,3.67382,3.67408,0.46116
2989.0,3.3421,3.67433,3.67457,0.46097
2990.0,16.7895,3.55219,3.54635,0.46078
2991.0,15.9639,3.55556,3.55163,0.45987
2992.0,14.0766,3.56899,3.56734,0.45903
2993.0,13.2722,3.57402,3.57312,0.45827
2994.0,13.4319,3.57099,3.56990,0.45754
2995.0,14.0627,3.56379,3.56209,0.45676
2996.0,13.7071,3.56529,3.56378,0.45600
2997.0,14.0678,3.56070,3.55871,0.45522
2998.0,13.5190,3.56407,3.56238,0.45446
2999.0,12.5264,3.57138,3.57031,0.45369
3000.0,13.3022,3.56372,3.56174,0.45300
3001.0,14.1703,3.55503,3.55210,0.45225
3002.0,15.5399,3.54200,3.53755,0.45144
3003.0,12.8790,3.56361,3.56150,0.45065
3004.0,12.9004,3.56273,3.56033,0.44997
3005.0,14.5821,3.54713,3.54306,0.44920
3006.0,16.0139,3.53366,3.52797,0.44836
3007.0,14.1079,3.54857,3.54473,0.44752
3008.0,14.2054,3.54660,3.54250,0.44670
3009.0,14.3478,3.54461,3.54014,0.44595
3010.0,16.6003,3.52441,3.51736,0.44510
3011.0,15.4721,3.53250,3.52664,0.44420
3012.0,16.0053,3.52698,3.52034,0.44335
3013.0,17.2683,3.51512,3.50683,0.44242
3014.0,16.6820,3.51873,3.51101,0.44150
3015.0,16.8303,3.51631,3.50822,0.44057
3016.0,16.1038,3.52129,3.51388,0.43966
3017.0,15.0869,3.52895,3.52248,0.43881
3018.0,15.4485,3.52509,3.51803,0.43796
3019.0,15.6942,3.52206,3.51459,0.43708
3020.0,16.8387,3.51152,3.50256,0.43618
3021.0,16.7265,3.51138,3.50245,0.43526
3022.0,16.5670,3.51165,3.50279,0.43434
3023.0,14.6888,3.52644,3.51958,0.43343
3024.0,12.0337,3.54892,3.54428,0.43267
3025.0,14.2324,3.52959,3.52285,0.43194
3026.0,15.8054,3.51548,3.50701,0.43109
3027.0,16.5067,3.50853,3.49922,0.43017
3028.0,15.9673,3.51206,3.50334,0.42927
3029.0,16.3660,3.50791,3.49863,0.42839
3030.0,15.5397,3.51397,3.50558,0.42751
3031.0,16.8451,3.50220,3.49219,0.42661
3032.0,14.2790,3.52293,3.51577,0.42573
3033.0,11.7690,3.54430,3.53924,0.42499
3034.0,11.0864,3.55031,3.54563,0.42435
3035.0,12.9611,3.53376,3.52759,0.42369
3036.0,15.3956,3.51245,3.50390,0.42294
3037.0,14.8072,3.51654,3.50873,0.42211
3038.0,15.2617,3.51188,3.50362,0.42127
3039.0,15.2127,3.51128,3.50312,0.42038
3040.0,15.5715,3.50744,3.49886,0.41951
3041.0,14.8419,3.51288,3.50506,0.41868
3042.0,14.1379,3.51818,3.51106,0.41785
3043.0,14.1884,3.51719,3.50997,0.41705
3044.0,15.0203,3.50950,3.50139,0.41624
3045.0,14.2511,3.51536,3.50804,0.41542
3046.0,16.1158,3.49901,3.48961,0.41460
3047.0,15.7260,3.50128,3.49237,0.41369
3048.0,15.1404,3.50544,3.49715,0.41283
3049.0,16.0533,3.49717,3.48778,0.41200
3050.0,19.7696,3.46598,3.45154,0.41111
3051.0,20.6001,3.45765,3.44202,0.40999
3052.0,19.3995,3.46579,3.45193,0.40888
3053.0,15.8675,3.49342,3.48416,0.40779
3054.0,15.6660,3.49451,3.48526,0.40687
3055.0,15.1706,3.49822,3.48935,0.40601
3056.0,15.3167,3.49630,3.48719,0.40511
3057.0,14.1565,3.50581,3.49780,0.40431
3058.0,13.0129,3.51533,3.50834,0.40354
3059.0,14.4276,3.50284,3.49448,0.40276
3060.0,14.2925,3.50353,3.49532,0.40197
3061.0,13.4249,3.51061,3.50326,0.40122
3062.0,13.4759,3.50975,3.50240,0.40045
3063.0,14.9131,3.49705,3.48830,0.39968
3064.0,15.7371,3.48948,3.47989,0.39887
3065.0,14.6076,3.49816,3.48990,0.39800
3066.0,14.9176,3.49476,3.48622,0.39714
3067.0,15.1992,3.49174,3.48289,0.39629
3068.0,16.4408,3.48052,3.47026,0.39540
3069.0,15.1629,3.49048,3.48171,0.39453
3070.0,14.2928,3.49738,3.48949,0.39373
3071.0,15.2225,3.48888,3.48001,0.39290
3072.0,15.7655,3.48358,3.47412,0.39203
3073.0,15.1723,3.48787,3.47908,0.39117
3074.0,15.4960,3.48448,3.47534,0.39032
3075.0,14.8009,3.48962,3.48125,0.38946
3076.0,15.3275,3.48451,3.47556,0.38860
3077.0,13.7108,3.49765,3.49037,0.38777
3078.0,15.9876,3.47782,3.46810,0.38694
3079.0,17.0384,3.46825,3.45729,0.38605
3080.0,12.1018,3.50910,3.50334,0.38511
3081.0,11.6736,3.51308,3.50744,0.38446
3082.0,10.6852,3.52193,3.51690,0.38384
3083.0,8.8730,3.53853,3.53443,0.38330
3084.0,9.4005,3.53394,3.52966,0.38276
3085.0,10.5731,3.52354,3.51873,0.38224
3086.0,10.4557,3.52446,3.51989,0.38166
3087.0,10.1225,3.52733,3.52310,0.38109
3088.0,11.4961,3.51491,3.50997,0.38051
3089.0,11.4802,3.51466,3.50990,0.37988
3090.0,10.3606,3.52438,3.52046,0.37929
3091.0,10.3879,3.52402,3.52017,0.37873
3092.0,9.6434,3.53062,3.52727,0.37819
3093.0,9.8066,3.52904,3.52571,0.37766
3094.0,9.4135,3.53242,3.52940,0.37712
3095.0,10.3518,3.52375,3.52035,0.37656
3096.0,8.5981,3.53938,3.53693,0.37601
3097.0,7.6997,3.54781,3.54568,0.37557
3098.0,8.9616,3.53621,3.53373,0.37509
3099.0,9.8694,3.52773,3.52496,0.37457
3100.0,9.7590,3.52846,3.52585,0.37404
3101.0,10.4990,3.52145,3.51855,0.37348
3102.0,10.0955,3.52465,3.52207,0.37291
3103.0,9.5541,3.52930,3.52703,0.37238
3104.0,9.2481,3.53184,3.52975,0.37185
3105.0,10.8002,3.51752,3.51466,0.37129
3106.0,9.6013,3.52787,3.52572,0.37072
3107.0,8.9821,3.53331,3.53144,0.37021
3108.0,8.8494,3.53433,3.53251,0.36970
3109.0,9.7287,3.52615,3.52395,0.36919
3110.0,11.1790,3.51270,3.50973,0.36862
3111.0,11.2377,3.51161,3.50866,0.36801
3112.0,10.5513,3.51736,3.51482,0.36745
3113.0,9.8647,3.52322,3.52104,0.36690
3114.0,9.7157,3.52426,3.52214,0.36636
3115.0,9.6902,3.52401,3.52192,0.36578
3116.0,9.8040,3.52281,3.52060,0.36527
3117.0,9.5704,3.52467,3.52256,0.36475
3118.0,10.5432,3.51542,3.51284,0.36417
3119.0,10.7721,3.51276,3.51007,0.36356
3120.0,10.0167,3.51907,3.51679,0.36297
3121.0,10.9307,3.51037,3.50755,0.36237
3122.0,10.9951,3.50927,3.50638,0.36176
3123.0,12.2002,3.49794,3.49422,0.36111
3124.0,10.9549,3.50837,3.50547,0.36048
3125.0,8.9639,3.52614,3.52412,0.35994
3126.0,8.4271,3.53107,3.52912,0.35946
3127.0,9.8793,3.51771,3.51511,0.35897
3128.0,10.0903,3.51535,3.51268,0.35841
3129.0,9.5654,3.51973,3.51732,0.35786
3130.0,9.1693,3.52312,3.52084,0.35736
3131.0,10.6695,3.50915,3.50615,0.35680
3132.0,10.4223,3.51073,3.50793,0.35620
3133.0,11.0296,3.50479,3.50162,0.35561
3134.0,11.3039,3.50177,3.49843,0.35500
3135.0,10.3545,3.50968,3.50689,0.35440
3136.0,10.8162,3.50506,3.50197,0.35380
3137.0,12.0818,3.49313,3.48921,0.35315
3138.0,11.1234,3.50089,3.49763,0.35250
3139.0,10.2091,3.50880,3.50593,0.35193
3140.0,12.8670,3.48505,3.48026,0.35139
3141.0,12.9577,3.48317,3.47847,0.35066
3142.0,11.7339,3.49307,3.48930,0.34997
3143.0,10.4206,3.50387,3.50094,0.34926
3144.0,10.1712,3.50599,3.50297,0.34870
3145.0,9.1875,3.51473,3.51203,0.34816
3146.0,9.1113,3.51535,3.51257,0.34765
3147.0,9.2187,3.51406,3.51123,0.34711
3148.0,10.0765,3.50602,3.50278,0.34659
3149.0,10.0032,3.50628,3.50309,0.34604
3150.0,10.0400,3.50556,3.50237,0.34549
3151.0,9.0238,3.51458,3.51179,0.34498
3152.0,9.0825,3.51380,3.51099,0.34447
3153.0,9.6178,3.50862,3.50560,0.34396
3154.0,10.0559,3.50416,3.50100,0.34341
3155.0,9.7689,3.50627,3.50328,0.34285
3156.0,10.1802,3.50207,3.49891,0.34229
3157.0,10.7352,3.49644,3.49305,0.34169
3158.0,12.0994,3.48350,3.47932,0.34105
3159.0,11.5207,3.48793,3.48416,0.34041
3160.0,11.0881,3.49124,3.48769,0.33981
3161.0,10.8521,3.49286,3.48941,0.33922
3162.0,9.8789,3.50123,3.49822,0.33866
3163.0,9.4430,3.50482,3.50196,0.33810
3164.0,10.2624,3.49703,3.49376,0.33756
3165.0,9.2491,3.50591,3.50305,0.33702
3166.0,9.3580,3.50447,3.50158,0.33647
3167.0,10.1122,3.49734,3.49408,0.33595
3168.0,10.6215,3.49210,3.48867,0.33537
3169.0,10.0593,3.49657,3.49346,0.33478
3170.0,9.3022,3.50310,3.50027,0.33424
3171.0,8.5512,3.50978,3.50713,0.33373
3172.0,8.2266,3.51271,3.51007,0.33327
3173.0,8.8304,3.50683,3.50404,0.33278
3174.0,8.2409,3.51200,3.50939,0.33229
3175.0,10.0207,3.49536,3.49214,0.33180
3176.0,10.2781,3.49248,3.48922,0.33126
3177.0,11.5223,3.48058,3.47674,0.33067
3178.0,11.4256,3.48064,3.47695,0.33005
3179.0,10.8884,3.48465,3.48134,0.32943
3180.0,9.0380,3.50111,3.49852,0.32889
3181.0,8.1955,3.50873,3.50627,0.32841
3182.0,8.3040,3.50765,3.50507,0.32795
3183.0,8.8004,3.50266,3.49998,0.32745
3184.0,8.3793,3.50627,3.50370,0.32696
3185.0,8.5890,3.50411,3.50145,0.32650
3186.0,7.7026,3.51208,3.50962,0.32603
3187.0,8.3286,3.50618,3.50354,0.32561
3188.0,9.3092,3.49674,3.49387,0.32513
3189.0,9.6749,3.49272,3.48985,0.32459
3190.0,9.3968,3.49468,3.49198,0.32405
3191.0,10.3914,3.48508,3.48199,0.32352
3192.0,9.9192,3.48877,3.48594,0.32298
3193.0,10.1748,3.48578,3.48288,0.32241
3194.0,11.0750,3.47692,3.47362,0.32182
3195.0,10.7404,3.47915,3.47606,0.32122
3196.0,10.5746,3.47987,3.47690,0.32061
3197.0,11.0381,3.47490,3.47170,0.31999
3198.0,10.3739,3.48027,3.47736,0.31940
3199.0,10.6044,3.47748,3.47445,0.31879
3200.0,10.1507,3.48104,3.47816,0.31822
3201.0,8.8838,3.49222,3.48971,0.31767
3202.0,9.9721,3.48183,3.47888,0.31713
3203.0,10.1266,3.47995,3.47690,0.31658
3204.0,9.2514,3.48746,3.48473,0.31604
3205.0,8.3773,3.49536,3.49275,0.31555
3206.0,10.2973,3.47723,3.47400,0.31502
3207.0,9.8828,3.48032,3.47735,0.31446
3208.0,9.4510,3.48380,3.48097,0.31392
3209.0,10.6452,3.47242,3.46909,0.31338
3210.0,11.3446,3.46514,3.46160,0.31275
3211.0,11.9054,3.45933,3.45548,0.31212
3212.0,11.4480,3.46264,3.45909,0.31151
3213.0,10.9019,3.46675,3.46352,0.31088
3214.0,10.1476,3.47303,3.47010,0.31031
3215.0,9.5918,3.47765,3.47486,0.30975
3216.0,10.3794,3.47012,3.46692,0.30922
3217.0,11.5964,3.45836,3.45461,0.30861
3218.0,11.8616,3.45492,3.45116,0.30794
3219.0,11.2344,3.45956,3.45624,0.30727
3220.0,11.6811,3.45484,3.45122,0.30664
3221.0,10.8621,3.46144,3.45825,0.30601
3222.0,11.2814,3.45702,3.45356,0.30539
3223.0,10.7983,3.46086,3.45756,0.30480
3224.0,10.1893,3.46583,3.46277,0.30421
3225.0,10.5802,3.46171,3.45847,0.30363
3226.0,11.3713,3.45403,3.45034,0.30305
3227.0,11.6843,3.45039,3.44661,0.30241
3228.0,10.4346,3.46083,3.45775,0.30178
3229.0,11.0722,3.45464,3.45115,0.30121
3230.0,10.8724,3.45579,3.45242,0.30061
3231.0,10.2717,3.46055,3.45748,0.30001
3232.0,9.8557,3.46375,3.46083,0.29941
3233.0,10.9794,3.45312,3.44964,0.29886
3234.0,12.3434,3.44000,3.43586,0.29822
3235.0,10.0116,3.46026,3.45736,0.29760
3236.0,10.4781,3.45557,3.45240,0.29703
3237.0,9.4249,3.46475,3.46193,0.29647
3238.0,9.3488,3.46508,3.46222,0.29594
3239.0,10.8317,3.45103,3.44761,0.29538
3240.0,10.1484,3.45647,3.45346,0.29479
3241.0,9.1142,3.46581,3.46299,0.29429
3242.0,10.0052,3.45714,3.45406,0.29375
3243.0,7.9041,3.47616,3.47360,0.29322
3244.0,8.4876,3.47054,3.46780,0.29275
3245.0,8.0545,3.47439,3.47167,0.29228
3246.0,9.7004,3.45888,3.45577,0.29182
3247.0,9.5962,3.45926,3.45631,0.29130
3248.0,10.7011,3.44824,3.44508,0.29072
3249.0,10.9977,3.44468,3.44151,0.29011
3250.0,10.8059,3.44562,3.44260,0.28952
3251.0,11.1677,3.44165,3.43848,0.28893
3252.0,11.3640,3.43893,3.43576,0.28830
3253.0,10.3259,3.44770,3.44497,0.28771
3254.0,10.0726,3.44952,3.44681,0.28716
3255.0,10.6460,3.44370,3.44075,0.28659
3256.0,10.1572,3.44756,3.44480,0.28602
3257.0,10.5556,3.44329,3.44037,0.28545
3258.0,10.4140,3.44379,3.44099,0.28485
3259.0,9.4309,3.45234,3.44980,0.28430
3260.0,13.5174,3.41521,3.41038,0.28376
3261.0,14.0988,3.40827,3.40347,0.28297
3262.0,14.6666,3.40168,3.39663,0.28216
3263.0,12.4528,3.41943,3.41627,0.28134
3264.0,10.9579,3.43250,3.42979,0.28072
3265.0,10.0637,3.44028,3.43770,0.28012
3266.0,10.8220,3.43292,3.42989,0.27953
3267.0,9.6660,3.44307,3.44035,0.27896
3268.0,10.1549,3.43836,3.43532,0.27843
3269.0,11.4010,3.42651,3.42292,0.27786
3270.0,10.3968,3.43480,3.43177,0.27725
3271.0,8.3835,3.45335,3.45063,0.27674
3272.0,9.9223,3.43887,3.43571,0.27626
3273.0,10.3323,3.43443,3.43124,0.27569
3274.0,9.7054,3.43970,3.43672,0.27515
3275.0,9.2326,3.44379,3.44087,0.27464
3276.0,10.3545,3.43294,3.42973,0.27411
3277.0,10.7581,3.42847,3.42522,0.27353
3278.0,11.1390,3.42417,3.42086,0.27292
3279.0,10.9819,3.42463,3.42151,0.27228
3280.0,11.4322,3.41980,3.41647,0.27166
3281.0,11.5543,3.41787,3.41450,0.27103
3282.0,10.3587,3.42787,3.42507,0.27039
3283.0,10.5779,3.42542,3.42240,0.26982
3284.0,10.7103,3.42364,3.42053,0.26924
3285.0,11.6032,3.41479,3.41129,0.26862
3286.0,11.4129,3.41584,3.41242,0.26802
3287.0,11.1603,3.41730,3.41404,0.26739
3288.0,10.4599,3.42316,3.42010,0.26681
3289.0,9.5656,3.43097,3.42810,0.26625
3290.0,10.3219,3.42350,3.42037,0.26569
3291.0,9.6354,3.42932,3.42637,0.26513
3292.0,10.8076,3.41797,3.41462,0.26455
3293.0,11.3403,3.41239,3.40886,0.26395
3294.0,12.5888,3.40014,3.39606,0.26329
3295.0,12.8728,3.39651,3.39234,0.26259
3296.0,12.4303,3.39942,3.39557,0.26189
3297.0,10.0355,3.42048,3.41761,0.26125
3298.0,9.8874,3.42162,3.41857,0.26070
3299.0,11.2371,3.40865,3.40509,0.26010
3300.0,11.4100,3.40635,3.40272,0.25948
3301.0,10.0594,3.41812,3.41496,0.25888
3302.0,10.2565,3.41586,3.41256,0.25831
3303.0,10.4074,3.41395,3.41056,0.25773
3304.0,10.8837,3.40893,3.40538,0.25713
3305.0,10.6665,3.41041,3.40691,0.25656
3306.0,10.8422,3.40801,3.40450,0.25593
3307.0,10.9055,3.40666,3.40315,0.25530
3308.0,11.2660,3.40278,3.39907,0.25469
3309.0,10.7907,3.40652,3.40297,0.25409
3310.0,10.7591,3.40625,3.40268,0.25350
3311.0,10.0171,3.41268,3.40926,0.25294
3312.0,11.1146,3.40197,3.39819,0.25235
3313.0,10.8917,3.40325,3.39960,0.25172
3314.0,9.9778,3.41106,3.40769,0.25113
3315.0,10.0468,3.41006,3.40658,0.25057
3316.0,9.1005,3.41836,3.41507,0.25001
3317.0,10.2550,3.40732,3.40367,0.24947
3318.0,10.4101,3.40525,3.40160,0.24889
3319.0,9.8409,3.41003,3.40653,0.24833
3320.0,9.1576,3.41614,3.41270,0.24782
3321.0,10.5666,3.40271,3.39888,0.24729
3322.0,11.3194,3.39502,3.39103,0.24669
3323.0,9.9084,3.40712,3.40372,0.24606
3324.0,10.4212,3.40193,3.39830,0.24549
3325.0,9.9007,3.40632,3.40278,0.24495
3326.0,8.5412,3.41892,3.41547,0.24446
3327.0,9.1077,3.41344,3.40985,0.24399
3328.0,8.6997,3.41687,3.41336,0.24348
3329.0,10.1822,3.40259,3.39883,0.24296
3330.0,9.7265,3.40634,3.40272,0.24243
3331.0,10.5675,3.39786,3.39410,0.24185
3332.0,9.7124,3.40522,3.40170,0.24130
3333.0,10.2148,3.40011,3.39644,0.24076
3334.0,9.6886,3.40449,3.40095,0.24022
3335.0,9.0114,3.41034,3.40690,0.23968
3336.0,8.8815,3.41124,3.40776,0.23917
3337.0,9.1255,3.40851,3.40499,0.23865
3338.0,9.3940,3.40549,3.40195,0.23811
3339.0,9.6058,3.40309,3.39949,0.23759
3340.0,10.2238,3.39673,3.39302,0.23703
3341.0,9.8485,3.39960,3.39601,0.23647
3342.0,8.8616,3.40857,3.40503,0.23596
3343.0,9.5833,3.40143,3.39776,0.23545
3344.0,9.8655,3.39822,3.39453,0.23490
3345.0,9.6097,3.40005,3.39642,0.23435
3346.0,9.9815,3.39618,3.39241,0.23383
3347.0,9.8561,3.39664,3.39296,0.23324
3348.0,9.7089,3.39757,3.39386,0.23270
3349.0,7.4968,3.41832,3.41461,0.23222
3350.0,8.5935,3.40776,3.40398,0.23177
3351.0,8.6227,3.40721,3.40341,0.23130
3352.0,10.5934,3.38825,3.38416,0.23077
3353.0,10.4042,3.38913,3.38523,0.23017
3354.0,11.8553,3.37516,3.37071,0.22958
3355.0,11.8871,3.37386,3.36949,0.22892
3356.0,11.2415,3.37884,3.37477,0.22826
3357.0,11.1219,3.37934,3.37521,0.22766
3358.0,10.8439,3.38128,3.37718,0.22705
3359.0,10.2842,3.38599,3.38196,0.22648
3360.0,10.5608,3.38280,3.37867,0.22588
3361.0,9.2024,3.39512,3.39115,0.22534
3362.0,9.9242,3.38809,3.38390,0.22481
3363.0,10.1214,3.38580,3.38155,0.22426
3364.0,9.5425,3.39086,3.38666,0.22374
3365.0,9.6535,3.38945,3.38521,0.22322
3366.0,9.0561,3.39466,3.39048,0.22269
3367.0,9.6192,3.38888,3.38465,0.22214
3368.0,10.1610,3.38331,3.37897,0.22158
3369.0,10.9916,3.37495,3.37042,0.22099
3370.0,9.9616,3.38392,3.37966,0.22041
3371.0,8.3774,3.39866,3.39443,0.21991
3372.0,8.7378,3.39516,3.39083,0.21945
3373.0,10.8504,3.37483,3.37019,0.21889
3374.0,9.8530,3.38349,3.37915,0.21833
3375.0,9.6406,3.38510,3.38076,0.21780
3376.0,9.5199,3.38576,3.38144,0.21726
3377.0,10.3487,3.37758,3.37309,0.21672
3378.0,10.1165,3.37907,3.37469,0.21613
3379.0,9.6564,3.38299,3.37864,0.21560
3380.0,12.3461,3.35795,3.35261,0.21506
3381.0,11.9156,3.36064,3.35573,0.21436
3382.0,11.5897,3.36274,3.35799,0.21370
3383.0,8.9775,3.38627,3.38212,0.21305
3384.0,9.1530,3.38449,3.38012,0.21254
