t,gx,gy,gz,ax,ay,az,mx,my,mz,qw,qx,qy,qz,bgx,bgy,bgz
667.62,-0.0226377,-0.0151165,0.0136353,-0.705331,0.15282,-9.2664,23.7407,-0.831036,42.425,0.999284,-0.0090697,-0.0359312,-0.00765039,-0.00193517,-0.00192106,0.0117071
667.63,-0.020353,-0.0169377,0.0121894,-0.710499,0.160363,-9.23603,23.1069,-0.0714886,41.8636,0.999281,-0.00916588,-0.0359962,-0.00765152,-0.0019422,-0.00189612,0.0117112
667.64,-0.0186992,-0.0126914,0.0118152,-0.644129,0.257793,-9.19492,23.4278,-0.58763,42.0049,0.999277,-0.00925938,-0.0360619,-0.00765249,-0.00190442,-0.00190485,0.0117714
667.65,-0.0201841,-0.0184867,0.0117247,-0.718834,0.112116,-9.19535,24.2451,-0.466202,42.1563,0.999274,-0.00935009,-0.0361282,-0.00765331,-0.00196892,-0.00186977,0.0117039
667.66,-0.0206224,-0.0110331,0.0104782,-0.703299,0.174577,-9.14267,24.5687,-1.02086,41.1587,0.999271,-0.00943792,-0.0361951,-0.00765397,-0.00198888,-0.00182171,0.0116167
667.67,-0.0184544,-0.0171191,0.0118085,-0.770642,0.218581,-9.22589,24.1425,-0.433978,43.5804,0.999268,-0.00952276,-0.0362626,-0.00765446,-0.00195722,-0.00180879,0.0115814
667.68,-0.0165764,-0.0157556,0.0133635,-0.695909,0.215825,-9.24674,25.5888,-0.614405,42.3232,0.999264,-0.00960451,-0.0363308,-0.00765479,-0.00195738,-0.00180786,0.011613
667.69,-0.0175776,-0.0142795,0.0115925,-0.72766,0.215717,-9.19345,23.8697,-1.61036,42.9014,0.999261,-0.00968309,-0.0363995,-0.00765494,-0.00200693,-0.00176346,0.0116113
667.7,-0.016929,-0.0156058,0.0145059,-0.671412,0.178764,-9.16685,24.3089,-1.26591,42.361,0.999258,-0.0097584,-0.0364687,-0.00765492,-0.00197358,-0.00181948,0.0116398
667.71,-0.0163555,-0.0170237,0.011572,-0.676329,0.137733,-9.13863,23.2788,-0.727279,41.7496,0.999255,-0.00983035,-0.0365385,-0.00765472,-0.00193797,-0.00188167,0.0116918
667.72,-0.0142892,-0.0150119,0.0129409,-0.687019,0.1341,-9.19569,24.0678,-1.13885,41.8301,0.999251,-0.00989885,-0.0366088,-0.00765434,-0.00192955,-0.00182288,0.0117237
667.73,-0.0136523,-0.0174994,0.012503,-0.688128,0.267203,-9.18271,24.0119,-0.783059,42.4432,0.999248,-0.00996382,-0.0366796,-0.00765376,-0.00196164,-0.00179588,0.0116248
667.74,-0.0132677,-0.0163877,0.0129737,-0.818151,0.178126,-9.12174,23.6095,-0.996151,41.2511,0.999245,-0.0100252,-0.0367508,-0.007653,-0.00200169,-0.00175329,0.0115961
667.75,-0.0118439,-0.0154166,0.0108615,-0.78877,0.158496,-9.16277,24.8274,-0.915669,42.3773,0.999242,-0.0100829,-0.0368225,-0.00765204,-0.00198463,-0.00175685,0.0116246
667.76,-0.0125702,-0.0163152,0.0125149,-0.770697,0.1875,-9.16308,23.333,-2.05996,42.0544,0.999238,-0.0101368,-0.0368947,-0.00765089,-0.00197649,-0.00180736,0.0116092
667.77,-0.0124445,-0.0147392,0.0136319,-0.731702,0.245551,-9.17539,23.8763,-0.638958,42.3778,0.999235,-0.0101868,-0.0369672,-0.00764953,-0.00193935,-0.00174329,0.011593
667.78,-0.0105909,-0.0129759,0.00984124,-0.72848,0.175244,-9.22645,24.3343,0.194701,41.4703,0.999232,-0.010233,-0.0370402,-0.00764796,-0.00192821,-0.00175757,0.0116302
667.79,-0.0108819,-0.0154454,0.0115697,-0.793296,0.269373,-9.19447,22.9797,-0.795099,42.3901,0.999229,-0.0102753,-0.0371135,-0.00764619,-0.00191023,-0.00175812,0.0116718
667.8,-0.00850357,-0.0163697,0.0138575,-0.690083,0.0867801,-9.16616,23.96,-1.03133,41.7771,0.999226,-0.0103134,-0.0371871,-0.0076442,-0.0018933,-0.0017659,0.0116341
667.81,-0.00980965,-0.0151899,0.0086788,-0.739974,0.153895,-9.23661,23.6757,-1.10351,42.8669,0.999223,-0.0103476,-0.0372611,-0.007642,-0.00186737,-0.00179127,0.0116838
667.82,-0.00603564,-0.0186075,0.0108384,-0.657245,0.0592972,-9.15673,23.7857,-1.10738,41.498,0.99922,-0.0103775,-0.0373354,-0.00763958,-0.00182832,-0.00180153,0.0116541
667.83,-0.00559174,-0.0166682,0.0104917,-0.732006,0.210671,-9.23898,23.4977,-0.137641,42.2076,0.999217,-0.0104034,-0.03741,-0.00763694,-0.00184104,-0.00175846,0.011682
667.84,-0.00464712,-0.020141,0.0132336,-0.775019,0.200756,-9.12137,22.9616,-0.283819,42.7269,0.999214,-0.0104249,-0.0374848,-0.00763407,-0.00184278,-0.00176273,0.011668
667.85,-0.0023075,-0.0151746,0.0140054,-0.760587,0.226785,-9.20621,23.6209,-0.164634,41.493,0.999211,-0.0104422,-0.0375599,-0.00763098,-0.00183149,-0.00177407,0.0116835
667.86,-0.0038148,-0.0180771,0.0111526,-0.683796,0.169371,-9.15445,24.2018,-0.867979,42.3693,0.999208,-0.0104552,-0.0376352,-0.00762766,-0.00187484,-0.00175352,0.0116826
667.87,-0.000577544,-0.0159081,0.0118728,-0.800984,0.171764,-9.29641,23.4085,-1.63708,42.8221,0.999205,-0.0104639,-0.0377107,-0.00762411,-0.00188523,-0.00176091,0.0117088
667.88,-0.00318685,-0.0151684,0.0099596,-0.741725,0.206153,-9.21706,24.6834,-0.354824,41.2987,0.999202,-0.0104682,-0.0377864,-0.00762032,-0.00191789,-0.00172989,0.0116894
667.89,-0.00416177,-0.0187328,0.0128274,-0.700966,0.1963,-9.18697,24.0393,-1.49746,42.2724,0.999199,-0.0104681,-0.0378622,-0.00761629,-0.00191491,-0.001751,0.0116255
667.9,0.00180457,-0.0183613,0.0142171,-0.720077,0.216403,-9.23947,24.245,-1.68412,41.616,0.999196,-0.0104635,-0.0379382,-0.00761203,-0.00191884,-0.00175133,0.0116351
667.91,-0.000844046,-0.0175693,0.013566,-0.773915,0.221354,-9.16268,24.3316,-1.11416,42.5016,0.999194,-0.0104546,-0.0380142,-0.00760753,-0.00194434,-0.00176392,0.011678
667.92,0.00190616,-0.0151346,0.0132721,-0.845789,0.129797,-9.19092,24.5305,-0.133636,41.6089,0.999191,-0.0104411,-0.0380904,-0.00760279,-0.00192822,-0.00173494,0.0117395
667.93,0.00149788,-0.0182035,0.0141882,-0.690725,0.301719,-9.10376,23.8883,-0.931817,42.5856,0.999188,-0.0104233,-0.0381666,-0.0075978,-0.00186737,-0.00178354,0.0117417
667.94,0.00426311,-0.0184225,0.0127771,-0.771559,0.191187,-9.25849,22.9147,0.161918,41.8537,0.999185,-0.0104009,-0.0382428,-0.00759257,-0.00191112,-0.0018427,0.0117442
667.95,0.00372345,-0.0150923,0.0136047,-0.734931,0.321967,-9.12562,23.3943,-0.741074,42.5652,0.999183,-0.0103741,-0.0383191,-0.00758709,-0.00189467,-0.00185174,0.0117264
667.96,0.00563337,-0.0173255,0.0115155,-0.792509,0.240785,-9.14591,24.5961,-1.10569,42.2184,0.99918,-0.0103428,-0.0383953,-0.00758137,-0.00199252,-0.00193722,0.011702
667.97,0.00741629,-0.0166424,0.0128916,-0.786416,0.221433,-9.18247,22.7583,-0.578934,42.4556,0.999178,-0.010307,-0.0384716,-0.00757539,-0.00201694,-0.00194468,0.0116979
667.98,0.0038793,-0.0187818,0.00944165,-0.772428,0.208816,-9.20319,23.3392,-0.834975,42.5782,0.999175,-0.0102668,-0.0385477,-0.00756917,-0.00199902,-0.00193687,0.0117111
667.99,0.00719595,-0.0147854,0.0112688,-0.779184,0.204576,-9.16352,23.2577,-0.71517,43.162,0.999173,-0.0102222,-0.0386238,-0.0075627,-0.00198826,-0.00191756,0.0116257
668,0.00748733,-0.018389,0.0113211,-0.79201,0.145756,-9.24913,24.4529,-0.96655,42.4139,0.999171,-0.0101731,-0.0386998,-0.00755598,-0.00197474,-0.00191948,0.0115957
668.01,0.00888644,-0.0171466,0.0117327,-0.793253,0.223365,-9.11636,23.6492,-0.562465,43.0496,0.999168,-0.0101196,-0.0387757,-0.00754901,-0.00197398,-0.0018934,0.0116146
668.02,0.00640073,-0.0164343,0.0132716,-0.727554,0.247219,-9.1674,23.3071,-1.09113,41.4113,0.999166,-0.0100618,-0.0388515,-0.00754178,-0.00198946,-0.00186141,0.0116417
668.03,0.0115143,-0.0155797,0.0137084,-0.860804,0.202684,-9.09314,24.164,-0.750829,42.9804,0.999164,-0.00999959,-0.038927,-0.00753431,-0.00199079,-0.00188885,0.0116635
668.04,0.0144046,-0.0162601,0.0107887,-0.735215,0.205607,-9.11483,24.1987,-0.910562,41.8646,0.999161,-0.00993309,-0.0390024,-0.00752659,-0.00192627,-0.00192773,0.011697
668.05,0.00895978,-0.0159776,0.0103581,-0.902075,0.106946,-9.18113,24.1988,-1.36765,42.3633,0.999159,-0.00986232,-0.0390776,-0.00751862,-0.00189403,-0.00191102,0.0117122
668.06,0.0110748,-0.0153751,0.0165432,-0.801043,0.178305,-9.20693,24.6627,-0.678693,42.4423,0.999157,-0.00978731,-0.0391525,-0.00751039,-0.00187579,-0.00190463,0.0117117
668.07,0.0131533,-0.0215194,0.0139309,-0.823308,0.232823,-9.09495,23.5925,-0.367827,41.9859,0.999155,-0.00970812,-0.0392272,-0.00750192,-0.00186613,-0.00187522,0.011719
668.08,0.0159021,-0.0158793,0.0121688,-0.72949,0.158682,-9.21393,24.3355,-0.229498,42.8984,0.999153,-0.00962479,-0.0393016,-0.0074932,-0.00189015,-0.0018872,0.0117666
668.09,0.0144955,-0.0166875,0.0131114,-0.818473,0.207338,-9.20154,24.5516,-0.287475,41.1875,0.999151,-0.00953738,-0.0393756,-0.00748424,-0.00190305,-0.00191164,0.0117423
668.1,0.0160355,-0.0154415,0.0139742,-0.825212,0.112913,-9.17291,23.532,-0.188514,41.4369,0.999149,-0.00944594,-0.0394494,-0.00747503,-0.00195372,-0.00196433,0.011746
668.11,0.0190546,-0.0141749,0.0118509,-0.753991,0.175019,-9.22796,23.9598,-0.791296,42.9282,0.999147,-0.00935054,-0.0395228,-0.00746558,-0.00195652,-0.00192603,0.0117675
668.12,0.0179032,-0.0172356,0.0129689,-0.784303,0.173361,-9.14505,24.2734,-1.27412,42.0912,0.999145,-0.00925123,-0.0395959,-0.00745588,-0.00192771,-0.00187823,0.0117676
668.13,0.0161871,-0.0143554,0.0127092,-0.844726,0.117719,-9.14714,23.8406,-1.50235,42.8085,0.999143,-0.00914808,-0.0396685,-0.00744595,-0.00195821,-0.00191067,0.0117326
668.14,0.0217001,-0.0122147,0.011477,-0.776424,0.183199,-9.17436,23.023,-1.03479,40.8815,0.999141,-0.00904117,-0.0397407,-0.00743577,-0.00195445,-0.0018711,0.0117091
668.15,0.0219158,-0.0149251,0.013511,-0.839468,0.148562,-9.17078,24.5935,-0.820708,42.8481,0.99914,-0.00893057,-0.0398125,-0.00742536,-0.00190987,-0.00186182,0.0116963
668.16,0.0196028,-0.0165935,0.010135,-0.798217,0.17041,-9.15555,24.0336,-0.635695,41.4315,0.999138,-0.00881636,-0.0398838,-0.00741472,-0.00192815,-0.00191195,0.0116548
668.17,0.0228367,-0.0138888,0.0101856,-0.810754,0.246985,-9.2056,23.6274,-1.20007,41.5263,0.999136,-0.00869861,-0.0399547,-0.00740384,-0.00192327,-0.00195221,0.0116354
668.18,0.0237905,-0.0134504,0.0145925,-0.725106,0.15071,-9.27672,24.2088,0.326587,42.1535,0.999135,-0.00857741,-0.040025,-0.00739274,-0.00191037,-0.00198197,0.0116149
668.19,0.0256171,-0.0132473,0.0119616,-0.763742,0.144196,-9.20446,24.3176,-0.546721,41.6437,0.999133,-0.00845285,-0.0400948,-0.00738141,-0.0018626,-0.00196005,0.011622
668.2,0.0233192,-0.0155216,0.0097659,-0.734361,0.162683,-9.24043,24.0131,0.218015,41.7297,0.999131,-0.00832502,-0.0401641,-0.00736986,-0.00185704,-0.00196368,0.011584
668.21,0.0233496,-0.0150901,0.0108625,-0.77983,0.157981,-9.26355,24.5951,-0.0434636,41.6016,0.99913,-0.00819401,-0.0402328,-0.00735809,-0.00183181,-0.00188924,0.0116001
668.22,0.0246723,-0.0173568,0.0116333,-0.851217,0.204127,-9.21543,24.9062,-0.831863,42.1676,0.999128,-0.00805991,-0.0403009,-0.0073461,-0.00185824,-0.00190057,0.0115442
668.23,0.0254937,-0.0130404,0.016074,-0.827162,0.226335,-9.22499,23.8529,-0.722161,42.3614,0.999127,-0.00792283,-0.0403684,-0.0073339,-0.00179366,-0.00193365,0.0114994
668.24,0.0257102,-0.0113519,0.0139732,-0.827598,0.139839,-9.23292,23.9441,-0.112445,41.5828,0.999125,-0.00778286,-0.0404352,-0.00732149,-0.0017399,-0.00192358,0.0114528
668.25,0.0265173,-0.0158917,0.0122041,-0.825,0.225141,-9.31856,24.5258,-0.638891,41.9889,0.999124,-0.00764011,-0.0405014,-0.00730888,-0.00172786,-0.00192786,0.0114544
668.26,0.0277111,-0.0147872,0.0103125,-0.887596,0.253522,-9.16966,23.5806,-0.759105,41.7018,0.999122,-0.00749469,-0.040567,-0.00729606,-0.00171709,-0.00196009,0.0113935
668.27,0.031083,-0.014445,0.0136769,-0.778795,0.205108,-9.2949,24.2461,-0.321941,42.4256,0.999121,-0.0073467,-0.0406318,-0.00728305,-0.0017436,-0.00195265,0.0113179
668.28,0.0273373,-0.014493,0.0146277,-0.885813,0.245307,-9.28608,24.263,-1.66982,41.6205,0.999119,-0.00719625,-0.0406959,-0.00726985,-0.00173112,-0.00189277,0.0113895
668.29,0.0278282,-0.0132178,0.0117285,-0.758181,0.221897,-9.33964,23.4112,-0.289907,42.2561,0.999118,-0.00704345,-0.0407593,-0.00725645,-0.00173424,-0.00189624,0.0113568
668.3,0.028898,-0.0130435,0.0110976,-0.776828,0.148315,-9.30509,24.1384,0.193233,42.5511,0.999116,-0.00688843,-0.0408219,-0.00724288,-0.001704,-0.00182252,0.0113973
668.31,0.0278474,-0.0148697,0.0112513,-0.84665,0.148205,-9.29806,24.4616,-0.700955,41.9142,0.999115,-0.00673129,-0.0408838,-0.00722912,-0.00173061,-0.00176472,0.0113889
668.32,0.0321204,-0.0140244,0.0150276,-0.826195,0.131886,-9.27083,24.0104,-0.705431,41.6247,0.999114,-0.00657216,-0.0409449,-0.00721519,-0.00177042,-0.00179321,0.0113171
668.33,0.02985,-0.0139553,0.00972129,-0.838512,0.175522,-9.34097,23.8607,0.459233,41.7888,0.999112,-0.00641115,-0.0410051,-0.00720109,-0.0018342,-0.00179253,0.0113162
668.34,0.0279064,-0.0150523,0.0108825,-0.894138,0.150182,-9.16793,23.7802,-0.741412,41.9494,0.999111,-0.00624838,-0.0410645,-0.00718683,-0.00180382,-0.00179119,0.0113254
668.35,0.0318234,-0.0152927,0.0140479,-0.766196,0.116784,-9.18691,23.9628,-0.0715003,41.7429,0.99911,-0.00608399,-0.0411231,-0.00717241,-0.00183971,-0.00175115,0.0113071
668.36,0.0327969,-0.0121303,0.0109286,-0.816036,0.109391,-9.32958,24.2537,-0.537198,42.4713,0.999109,-0.00591809,-0.0411808,-0.00715783,-0.00182344,-0.00176898,0.0113909
668.37,0.0318602,-0.0130667,0.0121731,-0.793003,0.111641,-9.27818,24.8565,-0.67148,41.5681,0.999107,-0.00575081,-0.0412376,-0.0071431,-0.00186798,-0.00182105,0.0113933
668.38,0.0319697,-0.0139882,0.0138345,-0.878371,0.140922,-9.44559,24.3446,0.0747877,42.31,0.999106,-0.00558227,-0.0412936,-0.00712824,-0.00189739,-0.00177851,0.011361
668.39,0.0343614,-0.0134284,0.0161731,-0.826857,0.141444,-9.31847,23.5067,-0.371901,42.9039,0.999105,-0.00541261,-0.0413486,-0.00711323,-0.00193848,-0.00175553,0.0113812
668.4,0.032607,-0.0137692,0.0124784,-0.830087,0.104041,-9.42685,24.1523,-0.384628,42.1641,0.999104,-0.00524194,-0.0414026,-0.00709809,-0.00189293,-0.0017321,0.0113622
668.41,0.0344134,-0.0134411,0.0171823,-0.91507,0.0947653,-9.37098,24.3019,0.768366,43.0186,0.999102,-0.00507041,-0.0414557,-0.00708283,-0.001866,-0.00173276,0.0113837
668.42,0.0322486,-0.0146603,0.012677,-0.768905,0.15972,-9.30879,24.3426,-0.46891,41.6446,0.999101,-0.00489813,-0.0415079,-0.00706744,-0.00191231,-0.00175,0.0114145
668.43,0.0340039,-0.0134775,0.0154287,-0.808225,0.0208896,-9.36177,24.2117,-0.140537,41.2867,0.9991,-0.00472525,-0.041559,-0.00705194,-0.00188731,-0.00174054,0.0114051
668.44,0.0314526,-0.0107735,0.0170098,-0.923306,0.161918,-9.27111,24.2879,0.112964,42.8699,0.999099,-0.00455188,-0.0416092,-0.00703634,-0.00188766,-0.00178726,0.0114464
668.45,0.0352932,-0.0100397,0.0187876,-0.904898,0.0163651,-9.46001,23.3786,-0.665574,42.2504,0.999098,-0.00437817,-0.0416583,-0.00702062,-0.00189909,-0.00174555,0.0114529
668.46,0.0354808,-0.0101787,0.0113994,-0.875647,0.110746,-9.38165,24.0492,-0.545611,41.7827,0.999097,-0.00420423,-0.0417064,-0.00700482,-0.00184192,-0.00171437,0.0114209
668.47,0.033967,-0.0103753,0.0146842,-0.874171,0.0651343,-9.42032,24.4275,-0.256305,42.1785,0.999095,-0.00403021,-0.0417535,-0.00698892,-0.0018142,-0.00178899,0.0114413
668.48,0.0330331,-0.012022,0.0143908,-0.820948,0.124693,-9.41219,24.0453,0.123147,42.1823,0.999094,-0.00385623,-0.0417995,-0.00697293,-0.00184207,-0.00178556,0.0113856
668.49,0.0324299,-0.0113698,0.0147874,-0.786019,0.120789,-9.3441,24.5344,0.785986,41.8745,0.999093,-0.00368242,-0.0418444,-0.00695687,-0.00186598,-0.0018127,0.0114037
668.5,0.032634,-0.007799,0.0139785,-0.830563,0.15727,-9.44965,24.2046,-0.852909,41.0889,0.999092,-0.00350891,-0.0418883,-0.00694073,-0.00185403,-0.00180234,0.0113569
668.51,0.0320827,-0.00833441,0.0124605,-0.721465,0.0709344,-9.37806,24.4579,0.582015,41.9804,0.999091,-0.00333583,-0.041931,-0.00692453,-0.00180172,-0.00181922,0.0113037
668.52,0.0324707,-0.0116991,0.0134468,-0.788825,0.103505,-9.50727,23.9791,0.0830072,42.6048,0.99909,-0.00316331,-0.0419726,-0.00690827,-0.00179418,-0.0018609,0.0113186
668.53,0.0323237,-0.0109389,0.01117,-0.772894,0.0515248,-9.32387,24.2914,0.20636,41.7422,0.999089,-0.00299148,-0.0420131,-0.00689195,-0.00181801,-0.0019109,0.0113594
668.54,0.0317438,-0.00757592,0.0134339,-0.793346,-0.00940912,-9.5013,24.4656,-0.307441,41.2535,0.999088,-0.00282046,-0.0420525,-0.00687559,-0.00171724,-0.00188766,0.0113282
668.55,0.0344349,-0.00643098,0.0103669,-0.879544,0.121915,-9.5484,24.8109,-0.713499,42.6054,0.999087,-0.00265038,-0.0420907,-0.00685918,-0.0016922,-0.00190067,0.0113358
668.56,0.0327228,-0.0111887,0.0105794,-0.75479,0.0797313,-9.51572,24.2923,-0.168753,41.5256,0.999086,-0.00248137,-0.0421278,-0.00684273,-0.00170577,-0.00190753,0.0113445
668.57,0.0292133,-0.00967249,0.0159698,-0.779196,0.134011,-9.44095,23.7023,0.0488977,41.8049,0.999085,-0.00231354,-0.0421637,-0.00682626,-0.00167696,-0.00187449,0.0113638
668.58,0.0333061,-0.00984737,0.0143558,-0.891028,0.132561,-9.45626,24.3833,-0.156446,42.145,0.999084,-0.00214702,-0.0421984,-0.00680976,-0.00163385,-0.00189087,0.0113982
668.59,0.0335584,-0.0112006,0.0116659,-0.77229,0.0869877,-9.50975,24.1844,0.191243,41.3626,0.999083,-0.00198193,-0.0422319,-0.00679324,-0.00166069,-0.00192901,0.0114159
668.6,0.0286032,-0.00303755,0.0123456,-0.861149,0.0801249,-9.49489,24.4646,-0.704329,41.9036,0.999082,-0.00181839,-0.0422642,-0.00677671,-0.00165677,-0.00198864,0.0114092
668.61,0.0308078,-0.00916583,0.0106151,-0.842287,0.0528903,-9.54803,23.9767,-0.422559,41.7101,0.999081,-0.00165652,-0.0422953,-0.00676017,-0.0016332,-0.00202453,0.0113167
668.62,0.0282624,-0.00587248,0.0125723,-0.767214,0.115812,-9.50708,24.1579,0.935861,42.1361,0.99908,-0.00149642,-0.0423251,-0.00674364,-0.001586,-0.00199961,0.0113081
668.63,0.033111,-0.00956685,0.0151018,-0.798096,0.0742037,-9.4736,24.5086,0.721021,41.6863,0.999079,-0.00133822,-0.0423538,-0.0067271,-0.0016144,-0.00197606,0.0113112
668.64,0.0293712,-0.0052212,0.013459,-0.826085,0.157413,-9.53739,24.0714,0.407345,42.1009,0.999078,-0.00118202,-0.0423812,-0.00671058,-0.00158403,-0.00202695,0.0113126
668.65,0.0276285,-0.00956019,0.0172396,-0.837653,0.0992025,-9.60995,25.1429,0.856064,42.1108,0.999077,-0.00102793,-0.0424074,-0.00669407,-0.00156169,-0.00202822,0.0113281
668.66,0.0280704,-0.00678662,0.0154888,-0.841822,0.114116,-9.60901,24.8422,-0.79528,42.0898,0.999077,-0.000876066,-0.0424323,-0.00667758,-0.00156742,-0.00199368,0.0113272
668.67,0.0293306,-0.00705613,0.0149474,-0.811321,0.0851317,-9.57274,23.4194,0.119864,42.1669,0.999076,-0.000726523,-0.0424559,-0.00666112,-0.00152655,-0.00192853,0.0113593
668.68,0.0303266,-0.00364835,0.0115744,-0.903328,0.109105,-9.63127,24.2331,-0.0503974,41.6501,0.999075,-0.000579405,-0.0424783,-0.00664469,-0.00151011,-0.00195576,0.0114067
668.69,0.0251992,-0.00546164,0.0139166,-0.749476,0.0816738,-9.66032,23.5103,-0.322608,42.0211,0.999074,-0.000434812,-0.0424995,-0.00662829,-0.00158155,-0.00202556,0.0113622
668.7,0.0256304,-0.00516775,0.0161175,-0.75978,0.0646345,-9.63444,24.6336,0.0983868,41.6668,0.999074,-0.000292839,-0.0425193,-0.00661194,-0.00158491,-0.00201431,0.0113703
668.71,0.026537,-0.00277693,0.0113958,-0.76247,0.143333,-9.6197,24.3558,-0.341766,41.5756,0.999073,-0.000153581,-0.0425379,-0.00659563,-0.00154313,-0.00202423,0.0113863
668.72,0.0272535,-0.0052708,0.012,-0.778406,-0.00570779,-9.65135,24.1751,0.78021,42.0607,0.999072,-1.7127e-05,-0.0425552,-0.00657937,-0.00159649,-0.00206362,0.0113845
668.73,0.0234975,-0.00297166,0.0129738,-0.866409,0.0119157,-9.68321,24.644,0.174579,41.9404,0.999072,0.000116434,-0.0425712,-0.00656317,-0.00159971,-0.00209056,0.0114412
668.74,0.0207101,-0.00543833,0.0127617,-0.834591,-0.00344805,-9.67896,24.8178,0.220736,42.0665,0.999071,0.000247017,-0.0425859,-0.00654702,-0.00158097,-0.00209255,0.0114886
668.75,0.0212218,-0.00756695,0.0146141,-0.877472,0.0679214,-9.63997,23.728,-0.295662,42.5592,0.999071,0.000374542,-0.0425993,-0.00653094,-0.00159531,-0.00207204,0.0114606
668.76,0.02093,-0.00579105,0.015905,-0.765309,0.060609,-9.65948,24.4671,0.191278,42.2562,0.99907,0.000498929,-0.0426114,-0.00651493,-0.00161052,-0.00208601,0.0114895
668.77,0.0218085,-0.00631421,0.0155299,-0.91628,0.0316189,-9.78417,24.2975,0.332484,41.3387,0.99907,0.000620103,-0.0426222,-0.00649899,-0.00164951,-0.00209362,0.011424
668.78,0.0222579,-0.00368988,0.0116379,-0.870378,-0.0251682,-9.65359,25.006,0.222042,42.5892,0.99907,0.000737993,-0.0426317,-0.00648312,-0.00167645,-0.00211651,0.0113782
668.79,0.021459,-0.00621608,0.0137251,-0.796578,0.0352715,-9.65498,24.4499,0.378226,42.0597,0.999069,0.00085253,-0.0426399,-0.00646734,-0.00165514,-0.00211587,0.0113695
668.8,0.0213862,-0.00495157,0.0164319,-0.82912,0.103917,-9.73526,23.482,0.214163,42.4434,0.999069,0.00096365,-0.0426468,-0.00645163,-0.00166208,-0.00207539,0.0113906
668.81,0.0188611,-0.0022482,0.0141822,-0.783138,0.115441,-9.79452,24.8357,-0.576902,41.6846,0.999069,0.00107129,-0.0426524,-0.00643601,-0.00170369,-0.0020766,0.0113795
668.82,0.0168644,-0.00212728,0.0149991,-0.739079,-0.0037285,-9.67467,24.0758,1.14189,41.5869,0.999068,0.00117539,-0.0426567,-0.00642048,-0.00165445,-0.00211071,0.0113976
668.83,0.0208376,-0.000617007,0.0158367,-0.85132,0.090504,-9.64691,23.5509,0.332435,41.2072,0.999068,0.00127591,-0.0426597,-0.00640504,-0.00168559,-0.00206942,0.0114045
668.84,0.0196101,-0.00521017,0.0108963,-0.730286,0.0366586,-9.78155,23.9419,-0.0268077,41.929,0.999068,0.00137278,-0.0426614,-0.0063897,-0.00174008,-0.00204172,0.0113995
668.85,0.0169325,-0.00378204,0.0140639,-0.868081,0.0242984,-9.78508,24.9384,-0.174537,42.3219,0.999068,0.00146596,-0.0426618,-0.00637445,-0.00175431,-0.00202989,0.0113771
668.86,0.0161647,-0.00145353,0.0123213,-0.864542,0.0241318,-9.74259,24.7129,0.590916,41.6227,0.999068,0.00155542,-0.0426609,-0.0063593,-0.0017471,-0.00202097,0.0113884
668.87,0.0158753,-0.00111383,0.010568,-0.798651,-0.00475149,-9.89903,24.7345,0.419216,41.9408,0.999068,0.0016411,-0.0426587,-0.00634425,-0.00171936,-0.00196735,0.0114622
668.88,0.0121313,-0.00220444,0.0153501,-0.872121,-0.0221044,-9.86702,23.8832,-0.321792,41.8607,0.999068,0.00172297,-0.0426552,-0.00632931,-0.00173923,-0.00195906,0.0114731
668.89,0.0169584,0.0016434,0.0123977,-0.787388,0.0287612,-9.80022,24.1586,0.114564,41.4695,0.999068,0.00180102,-0.0426504,-0.00631446,-0.0017464,-0.00197379,0.0114647
668.9,0.0144865,-0.00248495,0.0134151,-0.703018,0.0323992,-9.74073,24.8361,0.647946,42.9569,0.999069,0.00187519,-0.0426443,-0.00629973,-0.00176857,-0.00191788,0.01152
668.91,0.00976571,-0.000977188,0.0134039,-0.810209,0.110363,-9.83157,24.3776,-0.229881,40.9474,0.999069,0.00194548,-0.0426369,-0.0062851,-0.00176753,-0.00193531,0.0114705
