t,i_meas,v_meas,T_true,soc_true,soc_est,soc_std,v_pred,soc_lower,soc_upper,capacity_est,capacity_true,v_true
2148,4.15,3.485,299.794,0.298913,0.29445,-1,3.48102,nan,nan,nan,4.98591,3.48558
2149,3.57,3.492,299.794,0.298693,0.294229,-1,3.48698,nan,nan,nan,4.98591,3.49177
2150,3.77,3.491,299.793,0.298486,0.294022,-1,3.48509,nan,nan,nan,4.98591,3.49039
2151,3.56,3.494,299.793,0.298278,0.293811,-1,3.48745,nan,nan,nan,4.98591,3.49302
2152,3.51,3.493,299.792,0.298089,0.29362,-1,3.48866,nan,nan,nan,4.9859,3.49279
2153,3.83,3.489,299.791,0.297879,0.293409,-1,3.48523,nan,nan,nan,4.9859,3.48939
2154,4.18,3.487,299.792,0.297649,0.293176,-1,3.48037,nan,nan,nan,4.9859,3.48567
2155,4.31,3.482,299.792,0.297433,0.292959,-1,3.47786,nan,nan,nan,4.9859,3.48352
2156,3.42,3.492,299.792,0.297212,0.292735,-1,3.48856,nan,nan,nan,4.98589,3.49245
2157,3.25,3.496,299.79,0.297025,0.292546,-1,3.49097,nan,nan,nan,4.98589,3.49589
2158,4.24,3.483,299.789,0.296824,0.292343,-1,3.47918,nan,nan,nan,4.98589,3.48557
2159,3.91,3.488,299.79,0.296596,0.292112,-1,3.48251,nan,nan,nan,4.98589,3.48744
2160,3.67,3.492,299.789,0.2964,0.291915,-1,3.48529,nan,nan,nan,4.98588,3.49094
2161,2.84,3.501,299.787,0.29621,0.291724,-1,3.49526,nan,nan,nan,4.98588,3.50001
2162,3.15,3.496,299.785,0.296039,0.291551,-1,3.49241,nan,nan,nan,4.98588,3.49726
2163,3.81,3.486,299.783,0.295859,0.29137,-1,3.48486,nan,nan,nan,4.98588,3.49008
2164,3.93,3.488,299.783,0.295643,0.291151,-1,3.48268,nan,nan,nan,4.98588,3.48859
2165,4.08,3.484,299.783,0.295433,0.29094,-1,3.48041,nan,nan,nan,4.98587,3.48563
2166,3.44,3.491,299.782,0.295227,0.290731,-1,3.48771,nan,nan,nan,4.98587,3.49305
2167,4.1,3.481,299.782,0.295016,0.290517,-1,3.48002,nan,nan,nan,4.98587,3.48513
2168,3.95,3.49,299.782,0.294794,0.290294,-1,3.48102,nan,nan,nan,4.98587,3.48655
2169,3.92,3.487,299.782,0.29458,0.290077,-1,3.48131,nan,nan,nan,4.98587,3.48635
2170,4.26,3.479,299.782,0.294361,0.289856,-1,3.47663,nan,nan,nan,4.98586,3.48104
2171,4.45,3.482,299.782,0.294122,0.289616,-1,3.47409,nan,nan,nan,4.98586,3.47909
2172,4.04,3.48,299.784,0.293883,0.289376,-1,3.47753,nan,nan,nan,4.98586,3.48293
2173,3.13,3.49,299.783,0.293681,0.289173,-1,3.48843,nan,nan,nan,4.98586,3.49306
2174,4.22,3.481,299.783,0.293468,0.288956,-1,3.47572,nan,nan,nan,4.98585,3.48087
2175,4.14,3.481,299.783,0.293242,0.288728,-1,3.47582,nan,nan,nan,4.98585,3.48236
2176,3.95,3.484,299.783,0.293015,0.288498,-1,3.4778,nan,nan,nan,4.98585,3.4835
2177,3.81,3.485,299.783,0.292812,0.288295,-1,3.47966,nan,nan,nan,4.98585,3.48451
2178,4.02,3.485,299.782,0.2926,0.288081,-1,3.47679,nan,nan,nan,4.98584,3.48354
2179,4.08,3.482,299.782,0.292385,0.287864,-1,3.47596,nan,nan,nan,4.98584,3.48202
2180,4.38,3.475,299.783,0.292143,0.28762,-1,3.47199,nan,nan,nan,4.98584,3.47665
2181,4.02,3.483,299.784,0.291918,0.287394,-1,3.47514,nan,nan,nan,4.98584,3.48009
2182,4.28,3.479,299.784,0.291695,0.287169,-1,3.47233,nan,nan,nan,4.98583,3.47702
2183,3.11,3.491,299.783,0.291501,0.286974,-1,3.48644,nan,nan,nan,4.98583,3.49071
2184,4.17,3.48,299.782,0.29131,0.286784,-1,3.47436,nan,nan,nan,4.98583,3.4794
2185,3.79,3.486,299.783,0.291077,0.286548,-1,3.47873,nan,nan,nan,4.98583,3.4833
2186,3.56,3.486,299.782,0.290867,0.286336,-1,3.48064,nan,nan,nan,4.98582,3.48505
2187,3.58,3.488,299.782,0.290661,0.286127,-1,3.48009,nan,nan,nan,4.98582,3.48547
2188,3.35,3.492,299.78,0.290471,0.285936,-1,3.48314,nan,nan,nan,4.98582,3.4891
2189,3.19,3.489,299.778,0.290297,0.285761,-1,3.48571,nan,nan,nan,4.98582,3.49089
2190,3.1,3.491,299.776,0.290129,0.285593,-1,3.48764,nan,nan,nan,4.98582,3.49268
2191,3.54,3.486,299.774,0.28995,0.285414,-1,3.48233,nan,nan,nan,4.98581,3.48754
2192,4.43,3.476,299.775,0.289712,0.285173,-1,3.47134,nan,nan,nan,4.98581,3.47611
2193,4.56,3.473,299.777,0.289464,0.284922,-1,3.46832,nan,nan,nan,4.98581,3.47293
2194,3.9,3.482,299.777,0.28923,0.284689,-1,3.47523,nan,nan,nan,4.98581,3.48133
2195,4.14,3.477,299.777,0.289009,0.284464,-1,3.47156,nan,nan,nan,4.9858,3.47851
2196,4.36,3.477,299.778,0.288779,0.284233,-1,3.46903,nan,nan,nan,4.9858,3.47511
2197,4.69,3.47,299.78,0.288532,0.283983,-1,3.46407,nan,nan,nan,4.9858,3.47
2198,4.03,3.476,299.781,0.288288,0.283739,-1,3.47105,nan,nan,nan,4.9858,3.47645
2199,3.96,3.477,299.781,0.288067,0.283516,-1,3.47153,nan,nan,nan,4.98579,3.47715
2200,4.55,3.471,299.782,0.28783,0.283278,-1,3.46476,nan,nan,nan,4.98579,3.4698
2201,3.95,3.478,299.783,0.287587,0.283034,-1,3.47072,nan,nan,nan,4.98579,3.47667
2202,3.93,3.482,299.784,0.287368,0.282814,-1,3.47086,nan,nan,nan,4.98579,3.47841
2203,3.68,3.479,299.783,0.28716,0.282604,-1,3.47459,nan,nan,nan,4.98578,3.47924
2204,4.26,3.474,299.783,0.286945,0.282387,-1,3.46716,nan,nan,nan,4.98578,3.47334
2205,4.19,3.479,299.784,0.286719,0.28216,-1,3.46794,nan,nan,nan,4.98578,3.47359
2206,4.12,3.471,299.784,0.286495,0.281934,-1,3.46859,nan,nan,nan,4.98578,3.47436
2207,4.29,3.472,299.784,0.286268,0.281705,-1,3.46615,nan,nan,nan,4.98577,3.4721
2208,4.09,3.479,299.785,0.286049,0.281485,-1,3.46837,nan,nan,nan,4.98577,3.47489
2209,4.25,3.473,299.785,0.28582,0.281254,-1,3.46621,nan,nan,nan,4.98577,3.47179
2210,4.23,3.473,299.786,0.285589,0.28102,-1,3.46611,nan,nan,nan,4.98577,3.47261
2211,3.89,3.479,299.785,0.285382,0.280811,-1,3.47032,nan,nan,nan,4.98576,3.47589
2212,3.36,3.482,299.784,0.285198,0.280626,-1,3.47709,nan,nan,nan,4.98576,3.48295
2213,3.46,3.482,299.782,0.285019,0.280446,-1,3.47619,nan,nan,nan,4.98576,3.48125
2214,3.67,3.479,299.782,0.284811,0.280237,-1,3.47381,nan,nan,nan,4.98576,3.47977
2215,3.62,3.484,299.781,0.284607,0.280031,-1,3.47414,nan,nan,nan,4.98576,3.48043
2216,3.86,3.477,299.78,0.284406,0.279827,-1,3.47118,nan,nan,nan,4.98575,3.47751
2217,4.6,3.468,299.782,0.28416,0.279579,-1,3.46169,nan,nan,nan,4.98575,3.46688
2218,4.32,3.467,299.783,0.283918,0.279336,-1,3.46397,nan,nan,nan,4.98575,3.46934
2219,3.98,3.475,299.783,0.283688,0.279105,-1,3.46726,nan,nan,nan,4.98575,3.4723
2220,1.37,3.501,299.783,0.283471,0.278886,-1,3.49727,nan,nan,nan,4.98574,3.50221
2221,1.6,3.499,299.778,0.283386,0.2788,-1,3.4974,nan,nan,nan,4.98574,3.50302
2222,1.39,3.508,299.773,0.283304,0.278718,-1,3.50223,nan,nan,nan,4.98574,3.50716
2223,1.38,3.511,299.767,0.283227,0.27864,-1,3.50432,nan,nan,nan,4.98574,3.51022
2224,1.27,3.514,299.761,0.283154,0.278566,-1,3.50731,nan,nan,nan,4.98574,3.51278
2225,1.52,3.509,299.756,0.283074,0.278485,-1,3.50555,nan,nan,nan,4.98574,3.51067
2226,1.51,3.51,299.75,0.282993,0.278402,-1,3.50656,nan,nan,nan,4.98574,3.51204
2227,1.59,3.513,299.745,0.282907,0.278314,-1,3.50638,nan,nan,nan,4.98574,3.51212
2228,1.56,3.515,299.739,0.28282,0.278228,-1,3.50741,nan,nan,nan,4.98574,3.5133
2229,1.3,3.514,299.734,0.282742,0.278148,-1,3.51103,nan,nan,nan,4.98574,3.51596
2230,1.35,3.513,299.728,0.282667,0.278071,-1,3.51101,nan,nan,nan,4.98574,3.51762
2231,1.56,3.514,299.722,0.282588,0.277991,-1,3.50905,nan,nan,nan,4.98573,3.51331
2232,1.33,3.516,299.717,0.282502,0.277905,-1,3.51187,nan,nan,nan,4.98573,3.51741
2233,1.55,3.518,299.712,0.282423,0.277823,-1,3.50959,nan,nan,nan,4.98573,3.51674
2234,1.39,3.518,299.706,0.28235,0.277749,-1,3.51184,nan,nan,nan,4.98573,3.51712
2235,1.62,3.516,299.701,0.282267,0.277664,-1,3.50929,nan,nan,nan,4.98573,3.51495
2236,1.62,3.513,299.696,0.282177,0.277573,-1,3.50918,nan,nan,nan,4.98573,3.51399
2237,1.52,3.517,299.69,0.282094,0.277486,-1,3.5104,nan,nan,nan,4.98573,3.51619
2238,1.67,3.51,299.685,0.282001,0.277393,-1,3.50876,nan,nan,nan,4.98573,3.51359
2239,1.89,3.512,299.681,0.281902,0.277291,-1,3.50572,nan,nan,nan,4.98573,3.51128
2240,1.94,3.512,299.676,0.281802,0.277192,-1,3.50517,nan,nan,nan,4.98573,3.51144
2241,1.76,3.514,299.671,0.281702,0.277091,-1,3.50713,nan,nan,nan,4.98572,3.51319
2242,1.68,3.512,299.666,0.281609,0.276997,-1,3.50806,nan,nan,nan,4.98572,3.51366
2243,1.49,3.513,299.661,0.281525,0.276912,-1,3.51053,nan,nan,nan,4.98572,3.51602
2244,2.01,3.513,299.656,0.281435,0.27682,-1,3.50448,nan,nan,nan,4.98572,3.51001
2245,1.74,3.514,299.652,0.281327,0.276712,-1,3.50715,nan,nan,nan,4.98572,3.51276
2246,1.58,3.515,299.647,0.281236,0.276618,-1,3.50921,nan,nan,nan,4.98572,3.51484
2247,1.71,3.511,299.642,0.281146,0.276527,-1,3.50758,nan,nan,nan,4.98572,3.51293
2248,1.68,3.512,299.637,0.281054,0.276433,-1,3.50797,nan,nan,nan,4.98572,3.51387
2249,1.66,3.517,299.632,0.280967,0.276344,-1,3.50837,nan,nan,nan,4.98572,3.51435
2250,1.63,3.516,299.627,0.280877,0.276253,-1,3.50882,nan,nan,nan,4.98572,3.51603
2251,1.47,3.517,299.622,0.280795,0.27617,-1,3.51087,nan,nan,nan,4.98572,3.51639
2252,1.51,3.517,299.617,0.280712,0.276087,-1,3.51066,nan,nan,nan,4.98571,3.51608
2253,1.56,3.516,299.613,0.280626,0.275999,-1,3.51026,nan,nan,nan,4.98571,3.51527
2254,1.18,3.52,299.608,0.280545,0.275917,-1,3.51469,nan,nan,nan,4.98571,3.51878
2255,0.96,3.52,299.602,0.280478,0.275851,-1,3.51771,nan,nan,nan,4.98571,3.52199
2256,1.24,3.524,299.597,0.280421,0.275792,-1,3.51509,nan,nan,nan,4.98571,3.52088
2257,1.74,3.512,299.592,0.28034,0.27571,-1,3.50927,nan,nan,nan,4.98571,3.51474
2258,1.75,3.512,299.587,0.280251,0.275619,-1,3.50908,nan,nan,nan,4.98571,3.51465
2259,1.95,3.513,299.583,0.280151,0.275518,-1,3.50631,nan,nan,nan,4.98571,3.51146
2260,1.91,3.512,299.578,0.280046,0.275413,-1,3.50638,nan,nan,nan,4.98571,3.51176
2261,1.47,3.518,299.574,0.27995,0.275315,-1,3.51116,nan,nan,nan,4.98571,3.51703
2262,1.08,3.524,299.569,0.279883,0.275248,-1,3.51621,nan,nan,nan,4.98571,3.52247
2263,1.07,3.519,299.563,0.279821,0.275184,-1,3.51682,nan,nan,nan,4.9857,3.52074
2264,1.22,3.521,299.558,0.279754,0.275118,-1,3.51542,nan,nan,nan,4.9857,3.52103
2265,1.49,3.516,299.553,0.279682,0.275045,-1,3.5123,nan,nan,nan,4.9857,3.51886
2266,1.68,3.51,299.549,0.279594,0.274956,-1,3.51019,nan,nan,nan,4.9857,3.51505
2267,1.38,3.519,299.544,0.279503,0.274865,-1,3.51329,nan,nan,nan,4.9857,3.51822
2268,1.46,3.517,299.54,0.279419,0.27478,-1,3.51235,nan,nan,nan,4.9857,3.5173
2269,1.13,3.521,299.535,0.279344,0.274706,-1,3.51643,nan,nan,nan,4.9857,3.52144
2270,1.23,3.521,299.53,0.279276,0.274636,-1,3.5154,nan,nan,nan,4.9857,3.52182
2271,1.05,3.52,299.525,0.279211,0.274569,-1,3.51789,nan,nan,nan,4.9857,3.52313
2272,1.02,3.522,299.519,0.279155,0.274511,-1,3.51866,nan,nan,nan,4.9857,3.52387
2273,1.17,3.525,299.514,0.279091,0.274448,-1,3.51713,nan,nan,nan,4.9857,3.52153
2274,1.3,3.522,299.509,0.279023,0.274379,-1,3.51573,nan,nan,nan,4.9857,3.52094
2275,1.27,3.521,299.504,0.278953,0.274308,-1,3.51597,nan,nan,nan,4.9857,3.52157
2276,1.45,3.52,299.5,0.278874,0.274228,-1,3.51378,nan,nan,nan,4.98569,3.5188
2277,1.6,3.516,299.495,0.278789,0.27414,-1,3.51183,nan,nan,nan,4.98569,3.51749
2278,1.85,3.518,299.491,0.278701,0.27405,-1,3.50854,nan,nan,nan,4.98569,3.51454
2279,1.52,3.514,299.487,0.278602,0.273948,-1,3.51193,nan,nan,nan,4.98569,3.5172
2280,1.94,3.513,299.482,0.278519,0.273864,-1,3.50692,nan,nan,nan,4.98569,3.51278
2281,1.86,3.513,299.479,0.278415,0.273758,-1,3.50746,nan,nan,nan,4.98569,3.51208
2282,1.76,3.515,299.475,0.278316,0.273658,-1,3.50819,nan,nan,nan,4.98569,3.51428
2283,1.15,3.522,299.47,0.278236,0.273575,-1,3.51549,nan,nan,nan,4.98569,3.52073
2284,1.6,3.513,299.466,0.278153,0.27349,-1,3.51047,nan,nan,nan,4.98569,3.51629
2285,1.62,3.516,299.462,0.278062,0.273398,-1,3.51005,nan,nan,nan,4.98569,3.51423
2286,1.61,3.518,299.458,0.277973,0.273309,-1,3.51012,nan,nan,nan,4.98568,3.51636
2287,1.34,3.521,299.454,0.277887,0.273223,-1,3.5133,nan,nan,nan,4.98568,3.51886
2288,1.42,3.522,299.449,0.277818,0.273153,-1,3.51278,nan,nan,nan,4.98568,3.51834
2289,1.14,3.523,299.444,0.277752,0.273087,-1,3.51651,nan,nan,nan,4.98568,3.52151
2290,1.22,3.522,299.44,0.277685,0.273019,-1,3.51573,nan,nan,nan,4.98568,3.52189
2291,1.47,3.52,299.435,0.27761,0.272944,-1,3.51307,nan,nan,nan,4.98568,3.51851
2292,1.49,3.52,299.431,0.277526,0.272859,-1,3.51265,nan,nan,nan,4.98568,3.51808
2293,1.19,3.522,299.427,0.277447,0.27278,-1,3.51615,nan,nan,nan,4.98568,3.52097
2294,1.39,3.521,299.422,0.277375,0.272707,-1,3.51394,nan,nan,nan,4.98568,3.51864
2295,1.87,3.516,299.418,0.277288,0.272619,-1,3.5081,nan,nan,nan,4.98568,3.51458
2296,1.97,3.512,299.415,0.27718,0.27251,-1,3.50638,nan,nan,nan,4.98568,3.51093
2297,1.97,3.506,299.412,0.277063,0.272391,-1,3.50549,nan,nan,nan,4.98568,3.51086
2298,1.89,3.511,299.408,0.276957,0.272285,-1,3.50621,nan,nan,nan,4.98567,3.51184
2299,1.78,3.51,299.405,0.27686,0.272185,-1,3.50731,nan,nan,nan,4.98567,3.51325
2300,1.61,3.519,299.401,0.276776,0.272097,-1,3.50946,nan,nan,nan,4.98567,3.51566
2301,1.59,3.519,299.397,0.276685,0.272006,-1,3.50964,nan,nan,nan,4.98567,3.51617
2302,1.65,3.514,299.393,0.276597,0.271916,-1,3.50912,nan,nan,nan,4.98567,3.51465
2303,1.56,3.519,299.389,0.276511,0.271829,-1,3.51017,nan,nan,nan,4.98567,3.51623
2304,1.71,3.517,299.385,0.27642,0.271736,-1,3.50839,nan,nan,nan,4.98567,3.51304
2305,1.58,3.513,299.382,0.276328,0.271644,-1,3.50985,nan,nan,nan,4.98567,3.51536
2306,1.42,3.515,299.378,0.276241,0.271556,-1,3.51181,nan,nan,nan,4.98567,3.51631
2307,1.69,3.517,299.374,0.276158,0.27147,-1,3.50873,nan,nan,nan,4.98567,3.51438
2308,1.79,3.513,299.37,0.276062,0.271372,-1,3.50731,nan,nan,nan,4.98566,3.51304
2309,1.65,3.513,299.367,0.275966,0.271274,-1,3.50877,nan,nan,nan,4.98566,3.5136
2310,2.27,3.509,299.364,0.275861,0.271169,-1,3.50129,nan,nan,nan,4.98566,3.50661
2311,1.93,3.511,299.361,0.275745,0.271053,-1,3.50467,nan,nan,nan,4.98566,3.51006
2312,1.84,3.507,299.358,0.275632,0.270939,-1,3.50537,nan,nan,nan,4.98566,3.51035
2313,1.69,3.516,299.354,0.275538,0.270843,-1,3.50734,nan,nan,nan,4.98566,3.51352
2314,1.55,3.515,299.35,0.275463,0.270766,-1,3.50932,nan,nan,nan,4.98566,3.51443
2315,1.52,3.516,299.346,0.27538,0.270682,-1,3.50975,nan,nan,nan,4.98566,3.51565
2316,1.6,3.514,299.343,0.2753,0.270599,-1,3.50911,nan,nan,nan,4.98566,3.51506
2317,1.73,3.511,299.339,0.275212,0.27051,-1,3.50774,nan,nan,nan,4.98566,3.51345
2318,1.4,3.518,299.335,0.275123,0.270422,-1,3.51148,nan,nan,nan,4.98565,3.51735
2319,1.38,3.517,299.331,0.275052,0.270348,-1,3.51206,nan,nan,nan,4.98565,3.51818
2320,1.53,3.515,299.327,0.274982,0.270277,-1,3.51064,nan,nan,nan,4.98565,3.51652
2321,1.32,3.52,299.323,0.274905,0.270198,-1,3.51332,nan,nan,nan,4.98565,3.51896
2322,1.2,3.519,299.319,0.274835,0.270128,-1,3.51476,nan,nan,nan,4.98565,3.51908
2323,1.6,3.516,299.316,0.274753,0.270047,-1,3.51022,nan,nan,nan,4.98565,3.51508
2324,1.62,3.517,299.312,0.274655,0.269948,-1,3.50949,nan,nan,nan,4.98565,3.51451
2325,1.51,3.52,299.309,0.274564,0.269856,-1,3.5107,nan,nan,nan,4.98565,3.51558
2326,1.64,3.516,299.306,0.274474,0.269765,-1,3.50896,nan,nan,nan,4.98565,3.51465
2327,1.57,3.519,299.302,0.274389,0.269679,-1,3.50969,nan,nan,nan,4.98565,3.51586
2328,1.62,3.517,299.298,0.274304,0.269592,-1,3.50915,nan,nan,nan,4.98565,3.5156
2329,1.58,3.515,299.295,0.274214,0.2695,-1,3.50933,nan,nan,nan,4.98564,3.51546
2330,1.6,3.514,299.292,0.274123,0.269408,-1,3.50916,nan,nan,nan,4.98564,3.51444
2331,1.8,3.514,299.288,0.274034,0.269318,-1,3.50678,nan,nan,nan,4.98564,3.51244
2332,1.69,3.517,299.285,0.273939,0.269222,-1,3.50784,nan,nan,nan,4.98564,3.51418
2333,1.76,3.514,299.282,0.273849,0.269131,-1,3.50681,nan,nan,nan,4.98564,3.51272
2334,1.39,3.52,299.278,0.273761,0.26904,-1,3.51112,nan,nan,nan,4.98564,3.51635
2335,1.3,3.524,299.275,0.273687,0.268965,-1,3.51247,nan,nan,nan,4.98564,3.51799
2336,1.46,3.515,299.271,0.273621,0.268901,-1,3.51114,nan,nan,nan,4.98564,3.51691
2337,1.42,3.516,299.267,0.273544,0.268823,-1,3.51167,nan,nan,nan,4.98564,3.51751
2338,1.46,3.517,299.264,0.273467,0.268744,-1,3.51106,nan,nan,nan,4.98564,3.51647
2339,1.79,3.511,299.26,0.273376,0.268652,-1,3.50713,nan,nan,nan,4.98564,3.51278
2340,1.99,3.514,299.257,0.27328,0.268554,-1,3.50457,nan,nan,nan,4.98564,3.51014
2341,2.13,3.511,299.255,0.273171,0.268444,-1,3.50213,nan,nan,nan,4.98563,3.50867
2342,1.51,3.514,299.252,0.273073,0.268344,-1,3.5092,nan,nan,nan,4.98563,3.51426
2343,1.64,3.517,299.248,0.272989,0.268259,-1,3.5078,nan,nan,nan,4.98563,3.51326
2344,1.61,3.512,299.245,0.272899,0.268169,-1,3.50807,nan,nan,nan,4.98563,3.51267
2345,1.64,3.516,299.242,0.272809,0.268078,-1,3.50773,nan,nan,nan,4.98563,3.51337
2346,1.77,3.515,299.239,0.272717,0.267984,-1,3.50596,nan,nan,nan,4.98563,3.51183
2347,1.67,3.513,299.236,0.272623,0.267888,-1,3.50713,nan,nan,nan,4.98563,3.51211
2348,1.4,3.518,299.233,0.272534,0.267797,-1,3.51022,nan,nan,nan,4.98563,3.51547
2349,0.94,3.524,299.229,0.272465,0.267726,-1,3.51601,nan,nan,nan,4.98563,3.52102
2350,1.18,3.521,299.225,0.272411,0.267672,-1,3.51381,nan,nan,nan,4.98563,3.51983
2351,1.28,3.515,299.222,0.272338,0.267597,-1,3.51281,nan,nan,nan,4.98563,3.51877
2352,1.15,3.518,299.218,0.272276,0.267532,-1,3.51461,nan,nan,nan,4.98562,3.51957
2353,1.39,3.516,299.214,0.272202,0.267458,-1,3.51182,nan,nan,nan,4.98562,3.51655
2354,1.28,3.516,299.211,0.272123,0.26738,-1,3.51317,nan,nan,nan,4.98562,3.51806
2355,1.36,3.517,299.208,0.272053,0.267311,-1,3.51234,nan,nan,nan,4.98562,3.51863
2356,1.22,3.52,299.204,0.271983,0.267237,-1,3.51406,nan,nan,nan,4.98562,3.51928
2357,1.39,3.519,299.201,0.271914,0.267168,-1,3.51218,nan,nan,nan,4.98562,3.51701
2358,1.43,3.52,299.197,0.271839,0.267093,-1,3.51159,nan,nan,nan,4.98562,3.51794
2359,1.56,3.517,299.194,0.27176,0.26701,-1,3.50983,nan,nan,nan,4.98562,3.51562
2360,1.47,3.514,299.191,0.271677,0.266925,-1,3.51083,nan,nan,nan,4.98562,3.51517
2361,1.37,3.517,299.187,0.271605,0.266853,-1,3.51198,nan,nan,nan,4.98562,3.51745
2362,1.46,3.511,299.184,0.271523,0.266771,-1,3.51066,nan,nan,nan,4.98562,3.5147
2363,1.46,3.518,299.181,0.27144,0.266686,-1,3.51064,nan,nan,nan,4.98562,3.51669
2364,1.66,3.516,299.178,0.271354,0.266598,-1,3.50808,nan,nan,nan,4.98561,3.51352
2365,1.48,3.515,299.175,0.271266,0.266508,-1,3.50982,nan,nan,nan,4.98561,3.51488
2366,1.55,3.518,299.172,0.271185,0.266425,-1,3.509,nan,nan,nan,4.98561,3.51509
2367,1.63,3.515,299.169,0.271103,0.266343,-1,3.50799,nan,nan,nan,4.98561,3.51466
2368,1.51,3.516,299.166,0.271024,0.266263,-1,3.50939,nan,nan,nan,4.98561,3.51617
2369,1.53,3.518,299.163,0.270949,0.266186,-1,3.5093,nan,nan,nan,4.98561,3.51546
2370,1.21,3.517,299.16,0.270871,0.266107,-1,3.51297,nan,nan,nan,4.98561,3.5177
2371,1.41,3.515,299.156,0.270801,0.266035,-1,3.51092,nan,nan,nan,4.98561,3.51625
2372,1.43,3.514,299.153,0.270723,0.265956,-1,3.51062,nan,nan,nan,4.98561,3.51543
2373,1.45,3.514,299.15,0.270644,0.265876,-1,3.51007,nan,nan,nan,4.98561,3.5153
2374,1.56,3.51,299.147,0.270561,0.26579,-1,3.50876,nan,nan,nan,4.98561,3.51411
2375,1.27,3.519,299.144,0.270485,0.265714,-1,3.51214,nan,nan,nan,4.98561,3.51851
2376,1.29,3.518,299.141,0.270416,0.265644,-1,3.51229,nan,nan,nan,4.9856,3.51793
2377,1.58,3.517,299.138,0.270349,0.265576,-1,3.50909,nan,nan,nan,4.9856,3.51547
2378,1.47,3.517,299.135,0.27027,0.265496,-1,3.51014,nan,nan,nan,4.9856,3.51594
2379,1.29,3.517,299.131,0.270196,0.26542,-1,3.51222,nan,nan,nan,4.9856,3.51802
2380,1.59,3.514,299.129,0.270112,0.265334,-1,3.50847,nan,nan,nan,4.9856,3.51309
2381,1.63,3.516,299.126,0.27002,0.265239,-1,3.5077,nan,nan,nan,4.9856,3.51412
2382,1.24,3.517,299.123,0.269938,0.265154,-1,3.51204,nan,nan,nan,4.9856,3.51795
2383,1.74,3.51,299.12,0.269865,0.265081,-1,3.50636,nan,nan,nan,4.9856,3.51132
2384,1.81,3.511,299.118,0.269769,0.264985,-1,3.50496,nan,nan,nan,4.9856,3.51121
2385,1.59,3.512,299.115,0.269674,0.264889,-1,3.50729,nan,nan,nan,4.9856,3.51282
2386,1.32,3.517,299.112,0.269591,0.264804,-1,3.51055,nan,nan,nan,4.9856,3.51703
2387,1.34,3.518,299.109,0.269524,0.264736,-1,3.51063,nan,nan,nan,4.9856,3.51668
2388,1.44,3.513,299.106,0.269452,0.264662,-1,3.50943,nan,nan,nan,4.98559,3.5151
2389,1.32,3.515,299.103,0.269375,0.264584,-1,3.51096,nan,nan,nan,4.98559,3.5169
2390,1.64,3.514,299.101,0.269295,0.264503,-1,3.50716,nan,nan,nan,4.98559,3.51295
2391,1.44,3.515,299.098,0.269211,0.264418,-1,3.50932,nan,nan,nan,4.98559,3.5133
2392,1.85,3.511,299.095,0.26912,0.264326,-1,3.50436,nan,nan,nan,4.98559,3.50987
2393,1.47,3.513,299.093,0.269034,0.264239,-1,3.50854,nan,nan,nan,4.98559,3.51447
2394,1.42,3.515,299.09,0.268955,0.264159,-1,3.50912,nan,nan,nan,4.98559,3.51569
2395,1.53,3.511,299.087,0.268883,0.264085,-1,3.50806,nan,nan,nan,4.98559,3.51388
2396,1.96,3.507,299.085,0.268791,0.26399,-1,3.50271,nan,nan,nan,4.98559,3.50804
2397,1.49,3.512,299.082,0.268696,0.263893,-1,3.5079,nan,nan,nan,4.98559,3.51344
2398,1.32,3.519,299.08,0.268625,0.26382,-1,3.51007,nan,nan,nan,4.98559,3.51607
2399,1.69,3.515,299.077,0.268539,0.263734,-1,3.50575,nan,nan,nan,4.98559,3.51115
2400,1.8,3.508,299.074,0.268453,0.263647,-1,3.5042,nan,nan,nan,4.98558,3.5095
2401,2.24,3.505,299.072,0.268351,0.263545,-1,3.49869,nan,nan,nan,4.98558,3.50426
2402,1.99,3.509,299.071,0.268237,0.263429,-1,3.50079,nan,nan,nan,4.98558,3.50698
2403,1.44,3.515,299.069,0.268134,0.263325,-1,3.50686,nan,nan,nan,4.98558,3.51274
2404,1.61,3.512,299.066,0.268052,0.263242,-1,3.50509,nan,nan,nan,4.98558,3.51096
2405,1.8,3.511,299.064,0.26796,0.263148,-1,3.50294,nan,nan,nan,4.98558,3.50854
2406,1.71,3.511,299.062,0.26787,0.263057,-1,3.50398,nan,nan,nan,4.98558,3.50931
2407,1.37,3.515,299.059,0.267782,0.262968,-1,3.50785,nan,nan,nan,4.98558,3.51336
2408,1.24,3.513,299.056,0.267708,0.262893,-1,3.5098,nan,nan,nan,4.98558,3.51448
2409,1.28,3.515,299.054,0.267635,0.262821,-1,3.50953,nan,nan,nan,4.98558,3.51412
2410,1.35,3.515,299.051,0.267561,0.262745,-1,3.50872,nan,nan,nan,4.98558,3.5142
2411,1.25,3.517,299.048,0.267494,0.262677,-1,3.51028,nan,nan,nan,4.98557,3.51645
2412,1.38,3.515,299.045,0.267424,0.262606,-1,3.50893,nan,nan,nan,4.98557,3.51472
2413,1.51,3.517,299.043,0.267348,0.262529,-1,3.50741,nan,nan,nan,4.98557,3.51303
2414,1.58,3.514,299.04,0.267267,0.262447,-1,3.50638,nan,nan,nan,4.98557,3.51242
2415,1.14,3.515,299.038,0.26719,0.262367,-1,3.5116,nan,nan,nan,4.98557,3.51614
